session_id,customer_id,start_ts,end_ts,device,ip_hash,utm_source,utm_campaign
S002878,C00125,2025-11-29 18:45:57,2025-11-29 18:51:57,ios,c9b7bfd2625244af,affiliate,fall_sale
S002879,C02365,2025-11-08 15:12:01,2025-11-08 15:29:01,web_mobile,0f757261a8d04fe7,ads_google,retargeting
S002880,C01867,2025-11-21 19:01:15,2025-11-21 19:09:15,web_mobile,f7e1d9354d454b10,ads_google,black_friday
S002881,C02155,2025-12-25 10:32:24,2025-12-25 10:52:24,ios,9fc03da9e72e4f27,affiliate,xmas_push
S002882,C01684,2025-12-28 22:28:38,2025-12-28 22:34:38,web_desktop,b73321e9a02c4551,ads_meta,none
S002883,C00907,2025-11-10 21:37:26,2025-11-10 21:58:26,android,57148089cb514de8,ads_google,xmas_push
S002884,C00430,2025-12-19 02:49:48,2025-12-19 03:01:48,android,a0258fd9dbd94a98,ads_meta,xmas_push
S002885,C00362,2025-12-13 06:58:28,2025-12-13 07:22:28,web_mobile,a58cbae785394fa3,ads_meta,xmas_push
S002886,C00796,2025-12-14 02:04:08,2025-12-14 02:23:08,ios,2b7c348086e046f5,email,xmas_push
S002887,C00432,2025-11-08 10:59:04,2025-11-08 11:07:04,ios,1087dd6b9ade4375,affiliate,black_friday
S002888,C01544,2025-11-03 04:27:56,2025-11-03 04:46:56,web_desktop,1ebf598a14d443ca,direct,xmas_push
S002889,C00859,2025-12-24 23:49:47,2025-12-24 23:53:47,web_mobile,33f342a9e0a04733,ads_google,fall_sale
S002890,C01430,2025-11-21 20:10:42,2025-11-21 20:16:42,web_desktop,2448424d03e84fad,direct,fall_sale
S002891,C01346,2025-11-06 06:45:23,2025-11-06 07:09:23,web_mobile,d966a1a92fc14b32,seo,xmas_push
S002892,C01631,2025-11-07 21:57:05,2025-11-07 22:11:05,ios,fa74ad2cfeef4467,ads_meta,fall_sale
S002893,C00576,2025-11-06 17:56:11,2025-11-06 18:13:11,web_mobile,3047e0d652814520,seo,black_friday
S002894,C01089,2025-12-14 06:37:49,2025-12-14 07:00:49,ios,befd2bc0799b4f2b,ads_meta,none
S002895,C00893,2025-11-23 01:15:46,2025-11-23 01:28:46,web_mobile,36e1419b413043eb,ads_google,xmas_push
S002896,C00270,2025-11-17 10:50:14,2025-11-17 10:58:14,web_desktop,5ef7dc2730be45e8,seo,fall_sale
S002897,C02020,2025-11-12 11:14:50,2025-11-12 11:37:50,web_desktop,ba97104f6c8b4607,affiliate,fall_sale
S002898,C01124,2025-12-02 22:27:36,2025-12-02 22:41:36,ios,e04892cb14f242b4,email,black_friday
S002899,C00438,2025-12-14 11:58:45,2025-12-14 12:00:45,web_mobile,e83f680ea76c4fa2,seo,black_friday
S002900,C01043,2025-12-23 21:29:29,2025-12-23 21:45:29,ios,870e0adfe4924753,ads_meta,none
S002901,C02273,2025-12-06 14:05:39,2025-12-06 14:27:39,ios,4eb8f7b1a1674092,affiliate,retargeting
S002902,C01642,2025-11-13 17:11:39,2025-11-13 17:24:39,android,23e5c69133ee4773,ads_meta,retargeting
S002903,C02442,2025-12-11 18:13:24,2025-12-11 18:31:24,android,da181759659b47ba,direct,retargeting
S002904,C01384,2025-12-27 19:06:00,2025-12-27 19:30:00,web_desktop,696761c094994c67,seo,none
S002905,C01454,2025-11-27 16:26:00,2025-11-27 16:47:00,web_mobile,65eda86811234d61,email,xmas_push
S002906,C00015,2025-11-22 02:16:24,2025-11-22 02:22:24,web_mobile,a9aa039d77684ce4,ads_google,retargeting
S002907,C01675,2025-12-10 09:13:06,2025-12-10 09:31:06,web_mobile,f405395e15734e92,direct,retargeting
S002908,C01004,2025-12-18 18:00:28,2025-12-18 18:25:28,ios,0527d11565884d25,seo,fall_sale
S002909,C02462,2025-12-16 15:59:37,2025-12-16 16:15:37,web_desktop,35834e6ad3d44cf4,direct,fall_sale
S002910,C01379,2025-11-23 06:57:29,2025-11-23 07:18:29,web_mobile,4eb8053b18434f76,seo,xmas_push
S002911,C01481,2025-12-24 14:50:49,2025-12-24 15:10:49,web_desktop,6d84b6ec27fe4a8c,ads_google,black_friday
S002912,C01746,2025-12-16 22:44:39,2025-12-16 22:46:39,web_desktop,16e0b32f0d88495f,ads_google,none
S002913,C01862,2025-12-13 12:33:38,2025-12-13 12:38:38,web_mobile,a77d7619c21f48bd,email,retargeting
S002914,C00115,2025-12-15 00:30:20,2025-12-15 00:34:20,web_mobile,0f0d35453d5a4b92,direct,none
S002915,C01376,2025-11-29 09:44:50,2025-11-29 09:53:50,web_desktop,49daa978d8f342b0,email,fall_sale
S002916,C00976,2025-11-22 22:05:31,2025-11-22 22:15:31,web_desktop,fd6bdb63013b416f,seo,none
S002917,C01686,2025-11-13 08:05:28,2025-11-13 08:18:28,web_desktop,975576631f8a4590,ads_google,fall_sale
S002918,C02084,2025-12-14 04:24:57,2025-12-14 04:30:57,ios,8021fa02a49944e9,ads_google,none
S002919,C02290,2025-12-16 09:44:56,2025-12-16 09:54:56,web_mobile,e847e53267df441d,ads_meta,fall_sale
S002920,C01687,2025-11-06 06:56:34,2025-11-06 06:58:34,ios,fc9c598a95e94ff8,ads_meta,none
S002921,C00063,2025-11-03 07:10:41,2025-11-03 07:34:41,web_desktop,526615f995f647ea,email,retargeting
S002922,C00509,2025-11-25 12:33:17,2025-11-25 12:45:17,android,c4526e54631d4132,direct,retargeting
S002923,C00188,2025-12-19 08:03:03,2025-12-19 08:11:03,ios,3e2e060d27ed4bf6,seo,xmas_push
S002924,C00093,2025-12-17 05:58:22,2025-12-17 06:21:22,ios,d84942df905b43a2,email,none
S002925,C00005,2025-12-12 19:29:52,2025-12-12 19:50:52,web_mobile,db8fd4f1591b4381,ads_google,black_friday
S002926,C02073,2025-12-22 13:15:10,2025-12-22 13:30:10,web_desktop,7ecb2b45eb494c4a,ads_google,xmas_push
S002927,C00098,2025-11-18 03:23:16,2025-11-18 03:27:16,ios,f780b6313acc4f8a,ads_google,none
S002928,C01292,2025-12-21 08:29:48,2025-12-21 08:41:48,web_desktop,f27c4e38eff84af0,seo,black_friday
S002929,C01788,2025-12-05 06:03:32,2025-12-05 06:21:32,android,f4cc85c2a2ce4243,email,retargeting
S002930,C01309,2025-12-13 03:53:54,2025-12-13 04:12:54,web_desktop,76303d9fad864a0f,seo,retargeting
S002931,C00684,2025-11-30 21:53:17,2025-11-30 22:13:17,web_desktop,a889f2a6d3d04471,affiliate,retargeting
S002932,C01133,2025-11-26 08:56:03,2025-11-26 09:15:03,web_mobile,0988954ac3584a86,ads_google,black_friday
S002933,C00027,2025-12-06 15:51:00,2025-12-06 15:58:00,web_desktop,a662725c26b248d1,ads_meta,fall_sale
S002934,C01782,2025-11-18 23:51:38,2025-11-19 00:07:38,ios,3fc67e304b9c4708,email,none
S002935,C02103,2025-12-13 22:11:38,2025-12-13 22:19:38,ios,1c49a29be6e54094,ads_meta,xmas_push
S002936,C00781,2025-11-18 09:33:53,2025-11-18 09:39:53,web_desktop,a84f9ea038d948bc,email,xmas_push
S002937,C02346,2025-12-06 14:03:45,2025-12-06 14:09:45,web_desktop,411f7840af334079,ads_google,retargeting
S002938,C01615,2025-11-22 23:42:35,2025-11-22 23:50:35,ios,a2354c0464db4030,ads_meta,fall_sale
S002939,C01042,2025-11-02 22:13:36,2025-11-02 22:36:36,ios,c053210eb86040bb,ads_meta,none
S002940,C01794,2025-12-31 11:20:35,2025-12-31 11:33:35,web_desktop,fd4f89d5c9dd4918,email,none
S002941,C00855,2025-12-02 12:37:33,2025-12-02 12:46:33,ios,f0bae38af0594fb2,affiliate,xmas_push
S002942,C01643,2025-12-27 00:48:14,2025-12-27 01:07:14,ios,4d7e246ccb7045d5,affiliate,xmas_push
S002943,C01933,2025-12-28 20:37:35,2025-12-28 20:56:35,web_desktop,822c51936c504cd3,ads_meta,xmas_push
S002944,C02027,2025-11-17 07:33:59,2025-11-17 07:51:59,android,e0abbb16eb8d4dae,ads_meta,none
S002945,C01988,2025-11-08 20:00:01,2025-11-08 20:24:01,android,7b7885b8e97440aa,ads_google,xmas_push
S002946,C01270,2025-12-09 05:07:42,2025-12-09 05:19:42,android,59164842f40a4b35,email,none
S002947,C01113,2025-12-21 04:41:26,2025-12-21 04:57:26,web_mobile,f6156a9da3d54b12,email,retargeting
S002948,C02251,2025-12-03 06:13:23,2025-12-03 06:34:23,web_desktop,868208c3d1524723,direct,fall_sale
S002949,C00240,2025-11-12 12:47:22,2025-11-12 12:54:22,web_desktop,924343ebf4c24407,email,xmas_push
S002950,C00490,2025-11-21 04:31:48,2025-11-21 04:44:48,android,0ecd2544af794220,ads_google,none
S002951,C01037,2025-12-16 05:25:44,2025-12-16 05:49:44,web_desktop,ed39ed012dcd4280,ads_meta,retargeting
S002952,C01339,2025-12-20 08:03:33,2025-12-20 08:11:33,web_desktop,143e886d85634adf,direct,black_friday
S002953,C02037,2025-11-16 00:58:49,2025-11-16 01:07:49,web_desktop,38d5bccb1e3a4ee9,ads_meta,retargeting
S002954,C00685,2025-11-07 09:14:25,2025-11-07 09:19:25,ios,05daa81ba2cb4af6,email,fall_sale
S002955,C02027,2025-11-28 23:33:52,2025-11-28 23:37:52,android,5cfbcf9566fb4814,seo,retargeting
S002956,C02291,2025-12-10 06:36:31,2025-12-10 06:40:31,ios,3023b6c0c82b4b0d,ads_meta,xmas_push
S002957,C01615,2025-12-06 13:34:35,2025-12-06 13:45:35,web_desktop,c6270240943740d2,affiliate,xmas_push
S002958,C01768,2025-12-13 02:08:59,2025-12-13 02:33:59,android,0ef6827990744627,email,black_friday
S002959,C00613,2025-12-29 17:54:37,2025-12-29 18:10:37,ios,1341e10e7af646e1,affiliate,none
S002960,C00162,2025-11-04 17:16:13,2025-11-04 17:30:13,ios,66371b7c92a749de,ads_google,retargeting
S002961,C00656,2025-12-06 13:08:24,2025-12-06 13:28:24,web_mobile,e6ca552401004cb5,affiliate,black_friday
S002962,C00621,2025-11-12 23:20:48,2025-11-12 23:29:48,web_desktop,aa2dda19e4a74cdc,email,xmas_push
S002963,C01257,2025-12-04 16:08:02,2025-12-04 16:27:02,ios,3f0208ab864f4518,direct,none
S002964,C02159,2025-12-12 03:47:07,2025-12-12 03:53:07,ios,5fd18a81b96448c2,affiliate,none
S002965,C01952,2025-12-26 03:16:01,2025-12-26 03:38:01,web_mobile,6ff30de06f3e41f5,seo,fall_sale
S002966,C01256,2025-12-06 03:42:38,2025-12-06 03:50:38,ios,ac811db939f84f30,seo,xmas_push
S002967,C01976,2025-12-05 12:22:38,2025-12-05 12:28:38,web_mobile,39d10c6d6c4d45c1,seo,none
S002968,C00750,2025-12-23 01:17:50,2025-12-23 01:37:50,ios,ba7882df91894545,affiliate,fall_sale
S002969,C00709,2025-11-11 04:16:27,2025-11-11 04:34:27,android,f563b66d678b4cea,ads_google,fall_sale
S002970,C02321,2025-11-15 12:42:38,2025-11-15 13:02:38,ios,4b81a97ad61f441c,seo,xmas_push
S002971,C01622,2025-12-17 15:02:56,2025-12-17 15:07:56,android,790610d39b1c478c,ads_meta,none
S002972,C00041,2025-12-15 16:27:40,2025-12-15 16:50:40,ios,5b7b0429187d4ac8,ads_google,none
S002973,C00560,2025-12-29 17:47:41,2025-12-29 18:12:41,web_desktop,36c7556fc8af43ca,email,retargeting
S002974,C00466,2025-11-09 15:50:27,2025-11-09 15:58:27,web_mobile,0c55ecefa9b24ac4,direct,none
S002975,C01101,2025-12-02 14:47:50,2025-12-02 15:12:50,web_desktop,9b0683e6ff374f88,ads_google,fall_sale
S002976,C01714,2025-11-17 04:40:39,2025-11-17 05:03:39,ios,637ba865f30f4b5d,direct,black_friday
S002977,C00490,2025-12-05 01:17:00,2025-12-05 01:24:00,android,9a5e8171efcc4045,ads_google,xmas_push
S002978,C00117,2025-11-13 18:43:35,2025-11-13 18:58:35,android,351cc3e4eaa34ff9,email,black_friday
S002979,C02482,2025-11-03 12:25:01,2025-11-03 12:48:01,android,15a077f304a74de2,direct,none
S002980,C01595,2025-12-04 13:22:03,2025-12-04 13:42:03,android,3bd1c6fb3f444a69,ads_google,fall_sale
S002981,C00196,2025-12-24 10:37:17,2025-12-24 10:58:17,web_mobile,4320b3cc0eb24d46,direct,black_friday
S002982,C00619,2025-12-31 13:18:16,2025-12-31 13:30:16,web_desktop,a7f19cef854145d0,seo,xmas_push
S002983,C01475,2025-11-23 08:18:16,2025-11-23 08:41:16,ios,f16db01f49a94838,seo,retargeting
S002984,C02473,2025-11-30 12:01:29,2025-11-30 12:09:29,ios,13dc5cfae9ee4096,affiliate,black_friday
S002985,C01308,2025-11-16 17:15:03,2025-11-16 17:19:03,web_desktop,c9597ff20c5a4071,seo,retargeting
S002986,C00034,2025-12-16 00:31:20,2025-12-16 00:52:20,web_mobile,bd73a2a3424f4db3,ads_meta,none
S002987,C02343,2025-11-22 07:02:04,2025-11-22 07:25:04,web_desktop,142cd99f60574773,seo,none
S002988,C01275,2025-12-30 19:34:38,2025-12-30 19:52:38,web_mobile,231c69c256334ed2,seo,xmas_push
S002989,C00339,2025-11-26 10:34:36,2025-11-26 10:46:36,android,18f393f0a57a4a8c,email,retargeting
S002990,C00180,2025-11-05 18:28:56,2025-11-05 18:44:56,web_desktop,981dfeb1b8f44246,direct,retargeting
S002991,C00622,2025-11-01 11:55:28,2025-11-01 12:03:28,ios,26bfb24a793b44db,direct,xmas_push
S002992,C01657,2025-11-06 13:56:56,2025-11-06 14:12:56,android,30dae34e4deb4af9,seo,black_friday
S002993,C00643,2025-11-18 21:16:53,2025-11-18 21:34:53,ios,d5527fed4b6b485d,direct,xmas_push
S002994,C02071,2025-11-05 11:44:15,2025-11-05 11:56:15,web_desktop,8964c08afa1840c8,ads_google,none
S002995,C01681,2025-11-22 01:17:08,2025-11-22 01:30:08,android,a0e8723913a047f3,affiliate,retargeting
S002996,C01351,2025-11-11 10:40:14,2025-11-11 10:54:14,android,63f123f9b42e4397,seo,fall_sale
S002997,C01178,2025-11-19 10:27:53,2025-11-19 10:39:53,android,3de886ab333b4191,affiliate,fall_sale
S002998,C00619,2025-12-10 14:26:08,2025-12-10 14:38:08,ios,f661763e0c74462b,seo,none
S002999,C01170,2025-12-11 22:23:25,2025-12-11 22:33:25,web_desktop,43d11ba4dd4b4388,ads_meta,retargeting
S003000,C00252,2025-12-13 12:27:33,2025-12-13 12:39:33,ios,addf88e210d942e9,affiliate,retargeting
S003001,C00302,2025-12-28 06:57:21,2025-12-28 07:02:21,ios,27e029258e7d44f4,ads_google,xmas_push
S003002,C01567,2025-11-03 12:39:31,2025-11-03 12:42:31,android,59d8118a49414085,seo,black_friday
S003003,C02211,2025-11-20 06:53:23,2025-11-20 07:17:23,web_mobile,5b148fd5205c4c42,seo,xmas_push
S003004,C00612,2025-11-16 03:38:11,2025-11-16 03:43:11,web_desktop,e42cef96360d4382,direct,fall_sale
S003005,C01072,2025-12-13 23:00:12,2025-12-13 23:15:12,web_desktop,b884942977484f3a,seo,retargeting
S003006,C02493,2025-12-01 12:57:11,2025-12-01 13:03:11,web_desktop,b1c9a0e3309a4758,affiliate,black_friday
S003007,C01944,2025-12-04 14:48:12,2025-12-04 15:06:12,ios,63dfc207f51942f3,affiliate,xmas_push
S003008,C00074,2025-12-02 20:58:47,2025-12-02 21:11:47,android,94a41aaf6fc74655,seo,black_friday
S003009,C01728,2025-11-13 16:30:26,2025-11-13 16:37:26,web_desktop,4cec93696f15481b,seo,fall_sale
S003010,C00542,2025-12-26 14:09:21,2025-12-26 14:22:21,web_desktop,6a3dc13f1c4c4c03,seo,black_friday
S003011,C00157,2025-12-15 04:08:14,2025-12-15 04:24:14,web_mobile,7c0be5d16b7c48cd,ads_meta,retargeting
S003012,C01290,2025-11-02 02:22:37,2025-11-02 02:46:37,android,e8f616143d5948d4,ads_google,black_friday
S003013,C00256,2025-11-15 19:57:28,2025-11-15 20:17:28,android,3a739a176168432c,affiliate,black_friday
S003014,C01052,2025-11-04 22:17:40,2025-11-04 22:28:40,web_desktop,54302fdd70014689,ads_meta,xmas_push
S003015,C00937,2025-12-10 14:01:33,2025-12-10 14:04:33,android,61ad3440b13640c5,direct,black_friday
S003016,C02166,2025-11-15 21:04:07,2025-11-15 21:17:07,ios,874f80c73b734632,email,black_friday
S003017,C02418,2025-12-18 22:53:10,2025-12-18 23:06:10,web_desktop,4ac30282cff04648,seo,fall_sale
S003018,C02257,2025-12-22 01:39:55,2025-12-22 01:47:55,web_mobile,244862ad0f814176,affiliate,black_friday
S003019,C01892,2025-12-01 19:19:00,2025-12-01 19:21:00,ios,415ba55a6e764760,direct,xmas_push
S003020,C01582,2025-11-26 15:18:54,2025-11-26 15:37:54,android,a5c73119ee0d4abc,affiliate,xmas_push
S003021,C00316,2025-12-22 15:24:24,2025-12-22 15:28:24,ios,d43ae676d2484d44,email,retargeting
S003022,C02492,2025-12-19 17:19:15,2025-12-19 17:40:15,web_desktop,cc0f7b3e7f7e40bb,seo,fall_sale
S003023,C01776,2025-11-13 01:22:30,2025-11-13 01:28:30,ios,d1da9f0f452c4ba3,affiliate,none
S003024,C01971,2025-11-18 08:31:16,2025-11-18 08:52:16,web_mobile,f4d08652f0cf40fe,seo,retargeting
S003025,C01222,2025-11-28 06:36:55,2025-11-28 06:52:55,ios,a08fcb42bc504cf6,email,black_friday
S003026,C01723,2025-12-15 21:26:28,2025-12-15 21:37:28,android,c5de2f423fef4801,ads_meta,fall_sale
S003027,C02493,2025-11-06 23:47:36,2025-11-07 00:07:36,ios,563065048fcf42ec,email,retargeting
S003028,C00570,2025-11-15 10:34:12,2025-11-15 10:36:12,web_mobile,0a874a7765304280,email,xmas_push
S003029,C00908,2025-11-09 05:24:20,2025-11-09 05:32:20,web_mobile,683fe65e55994015,affiliate,fall_sale
S003030,C00649,2025-12-20 01:12:39,2025-12-20 01:35:39,android,52cecec625c14195,ads_google,fall_sale
S003031,C01641,2025-11-14 04:01:07,2025-11-14 04:20:07,android,1160f237404e4974,seo,black_friday
S003032,C02353,2025-11-26 22:16:08,2025-11-26 22:19:08,ios,39a37086996f410b,affiliate,fall_sale
S003033,C00339,2025-11-04 00:54:19,2025-11-04 01:14:19,android,1842a9b43e7a44ae,seo,fall_sale
S003034,C00529,2025-11-27 17:04:53,2025-11-27 17:29:53,android,8b4af550e463468d,ads_meta,none
S003035,C02102,2025-12-09 08:25:57,2025-12-09 08:50:57,ios,ea8a594abe494616,ads_meta,black_friday
S003036,C01136,2025-12-04 07:01:33,2025-12-04 07:12:33,web_mobile,2b7ba4b01f34419b,ads_google,fall_sale
S003037,C01952,2025-11-26 09:59:46,2025-11-26 10:15:46,web_mobile,5e55c0ee111649a9,ads_google,fall_sale
S003038,C00419,2025-12-24 09:03:08,2025-12-24 09:14:08,ios,591b973cc5d14b31,ads_google,none
S003039,C02353,2025-11-12 08:47:28,2025-11-12 08:58:28,ios,de88d3737a194a0f,ads_meta,none
S003040,C01680,2025-12-12 18:33:57,2025-12-12 18:46:57,web_desktop,2eab2f81db9645b0,email,xmas_push
S003041,C00085,2025-12-13 22:44:16,2025-12-13 22:53:16,web_desktop,3e3c809483044bd4,affiliate,black_friday
S003042,C02300,2025-11-23 13:20:10,2025-11-23 13:44:10,ios,1cbafaf4a0f6497d,seo,none
S003043,C01752,2025-12-09 06:32:47,2025-12-09 06:47:47,android,2b38793ee0fd464f,seo,fall_sale
S003044,C00126,2025-12-02 09:32:51,2025-12-02 09:35:51,android,5d13d94ce2864642,affiliate,none
S003045,C02028,2025-12-16 21:00:21,2025-12-16 21:18:21,web_desktop,3b031d66337c4176,direct,retargeting
S003046,C01429,2025-11-02 01:31:37,2025-11-02 01:38:37,web_mobile,ec5b43145cca4fc3,ads_meta,xmas_push
S003047,C02352,2025-12-09 01:18:05,2025-12-09 01:27:05,ios,b0549209fe5d4165,ads_meta,xmas_push
S003048,C01290,2025-12-27 23:41:02,2025-12-27 23:43:02,web_mobile,6e2edd6d05ba48bf,ads_google,black_friday
S003049,C00644,2025-12-10 11:20:32,2025-12-10 11:24:32,web_mobile,d4e6deda72f0421e,affiliate,xmas_push
S003050,C02255,2025-12-07 15:21:12,2025-12-07 15:37:12,web_desktop,8688839d128645a1,direct,black_friday
S003051,C00574,2025-12-07 06:22:27,2025-12-07 06:40:27,android,97eecad96c0f471b,direct,retargeting
S003052,C02022,2025-12-18 17:23:13,2025-12-18 17:31:13,android,441d7c445d0f459a,ads_meta,fall_sale
S003053,C01668,2025-12-13 19:04:51,2025-12-13 19:19:51,web_desktop,8ef87e05a2134b49,ads_google,retargeting
S003054,C02249,2025-11-06 01:05:52,2025-11-06 01:30:52,web_desktop,835be99f0b33498d,seo,black_friday
S003055,C01308,2025-12-16 11:29:57,2025-12-16 11:33:57,web_desktop,f4ab1874065e4ed7,ads_google,black_friday
S003056,C00137,2025-11-09 12:10:16,2025-11-09 12:29:16,web_desktop,8becadfd34ad407e,seo,black_friday
S003057,C00130,2025-12-23 22:13:06,2025-12-23 22:36:06,android,f4b6ee758fd44e8a,ads_meta,fall_sale
S003058,C01219,2025-11-20 18:00:56,2025-11-20 18:06:56,web_desktop,aa4b258fc3b24555,ads_google,black_friday
S003059,C01018,2025-11-27 15:10:29,2025-11-27 15:31:29,web_mobile,c9bee0e6371c49f0,direct,retargeting
S003060,C00432,2025-12-06 23:05:53,2025-12-06 23:28:53,android,8b93312a77f04717,affiliate,fall_sale
S003061,C02383,2025-11-17 15:26:54,2025-11-17 15:42:54,ios,57b0140d85e941a5,email,retargeting
S003062,C00909,2025-12-20 06:34:40,2025-12-20 06:41:40,android,8e96492cc622423f,direct,fall_sale
S003063,C02014,2025-11-02 16:06:48,2025-11-02 16:10:48,web_desktop,7eb2b6469306498f,affiliate,black_friday
S003064,C00209,2025-12-25 12:16:45,2025-12-25 12:35:45,web_desktop,d2c300d8d5354e83,seo,fall_sale
S003065,C01985,2025-12-04 03:20:46,2025-12-04 03:45:46,ios,9ec098ae7b914fa9,ads_meta,none
S003066,C00058,2025-12-16 16:09:40,2025-12-16 16:30:40,web_desktop,a34fc66c6cb54fd1,ads_google,retargeting
S003067,C02008,2025-12-08 11:35:44,2025-12-08 11:58:44,ios,c138e988125f40c0,ads_meta,none
S003068,C01369,2025-11-13 01:19:16,2025-11-13 01:23:16,android,e6732b480e954df7,ads_meta,none
S003069,C01038,2025-12-11 04:33:58,2025-12-11 04:42:58,ios,4deef70621064f8b,seo,black_friday
S003070,C01383,2025-11-11 08:44:06,2025-11-11 09:04:06,web_desktop,4ce6111b6fc544aa,ads_meta,black_friday
S003071,C00377,2025-11-10 21:17:04,2025-11-10 21:36:04,android,94c7abb441b44444,ads_google,none
S003072,C02291,2025-12-11 15:58:48,2025-12-11 16:14:48,android,1f34b707ee404a68,direct,fall_sale
S003073,C00993,2025-12-11 12:32:00,2025-12-11 12:56:00,android,a00ea7e1837d4df8,ads_meta,black_friday
S003074,C00415,2025-11-22 06:56:06,2025-11-22 07:11:06,web_mobile,c3b4fcba72254bc6,ads_google,retargeting
S003075,C00394,2025-11-08 17:11:39,2025-11-08 17:28:39,android,6add87797efe46b5,ads_google,none
S003076,C00729,2025-12-17 21:35:45,2025-12-17 21:39:45,web_mobile,1c1ceb0efc6344a3,seo,retargeting
S003077,C00358,2025-11-08 13:28:32,2025-11-08 13:44:32,android,542712852c094c38,ads_meta,retargeting
S003078,C01600,2025-12-16 17:03:39,2025-12-16 17:23:39,web_mobile,d34eaa25c1524df4,seo,retargeting
S003079,C01182,2025-11-01 16:58:06,2025-11-01 17:07:06,web_desktop,ac77c14516fc4945,direct,none
S003080,C02066,2025-12-21 16:48:03,2025-12-21 16:51:03,android,7b6bccc4cc9f46b3,direct,xmas_push
S003081,C01592,2025-11-15 11:51:53,2025-11-15 12:09:53,ios,38d56c5c9d4b4f70,affiliate,black_friday
S003082,C00155,2025-12-09 12:56:43,2025-12-09 13:09:43,web_desktop,2c865111666b4071,ads_google,retargeting
S003083,C01591,2025-11-21 23:13:04,2025-11-21 23:33:04,android,335e71c1b2df49c7,ads_meta,none
S003084,C01555,2025-12-30 15:13:01,2025-12-30 15:25:01,android,e91d4008113748c6,affiliate,xmas_push
S003085,C00487,2025-11-30 11:16:16,2025-11-30 11:35:16,android,972d18a0e25f44d0,ads_google,none
S003086,C02199,2025-12-07 05:47:46,2025-12-07 06:01:46,web_mobile,412adc591c5c485b,ads_meta,black_friday
S003087,C01383,2025-12-22 04:05:09,2025-12-22 04:20:09,web_desktop,73cc0573bb9b4ff0,seo,none
S003088,C02416,2025-11-20 17:04:20,2025-11-20 17:17:20,web_mobile,0825d86a4e4242b0,direct,fall_sale
S003089,C01071,2025-12-14 09:59:40,2025-12-14 10:15:40,android,17489a2ed2e84d6d,affiliate,fall_sale
S003090,C02255,2025-12-18 07:58:52,2025-12-18 08:22:52,web_desktop,8e2646858cc24008,affiliate,retargeting
S003091,C02498,2025-12-10 01:48:43,2025-12-10 02:10:43,android,13ce24682d8142a7,direct,none
S003092,C01507,2025-12-19 00:49:36,2025-12-19 00:58:36,web_desktop,17a5d114e1bd4a23,seo,none
S003093,C01876,2025-12-01 07:00:21,2025-12-01 07:03:21,ios,e4cd21204409406e,email,retargeting
S003094,C00924,2025-11-18 05:56:40,2025-11-18 06:05:40,web_mobile,697ee89cd1234a0d,email,retargeting
S003095,C02191,2025-12-30 01:29:58,2025-12-30 01:53:58,web_desktop,27a5ef6e8107496e,email,xmas_push
S003096,C01071,2025-12-28 02:58:31,2025-12-28 03:04:31,ios,2f77fb66b90240f1,ads_meta,none
S003097,C00191,2025-11-13 21:21:40,2025-11-13 21:24:40,web_mobile,7a53fc8a98cd4aae,affiliate,black_friday
S003098,C00140,2025-11-23 21:13:39,2025-11-23 21:24:39,web_desktop,6c77dbdd499c4ea3,seo,black_friday
S003099,C00615,2025-11-03 18:10:42,2025-11-03 18:34:42,web_mobile,393ab39ad212487f,ads_meta,black_friday
S003100,C01515,2025-11-06 03:09:36,2025-11-06 03:20:36,ios,aa2c491b058a4197,ads_meta,retargeting
S003101,C00624,2025-12-15 22:57:14,2025-12-15 23:02:14,web_mobile,f280fbb4c47d4037,seo,retargeting
S003102,C01340,2025-11-21 07:25:23,2025-11-21 07:30:23,ios,7d859a1388a24b96,ads_meta,retargeting
S003103,C01346,2025-12-14 05:20:19,2025-12-14 05:29:19,web_mobile,9a940e2946034d8b,affiliate,black_friday
S003104,C00087,2025-12-12 21:00:48,2025-12-12 21:07:48,android,0de6dc61fbc04d8e,seo,xmas_push
S003105,C01918,2025-12-28 13:00:13,2025-12-28 13:16:13,web_mobile,702eaae5b9494e91,email,fall_sale
S003106,C00282,2025-11-01 21:32:18,2025-11-01 21:51:18,android,f2c3b39f07d644a5,email,none
S003107,C01098,2025-12-15 23:04:53,2025-12-15 23:26:53,ios,9441bdcc5f8a42f3,ads_meta,fall_sale
S003108,C00453,2025-11-22 19:11:26,2025-11-22 19:34:26,android,db13192c183c4814,direct,none
S003109,C00047,2025-11-20 00:08:32,2025-11-20 00:17:32,web_mobile,a83e83ff0a754c25,seo,retargeting
S003110,C01612,2025-11-26 18:26:02,2025-11-26 18:47:02,web_desktop,fcfceceacd314e88,ads_google,black_friday
S003111,C02079,2025-12-30 22:01:39,2025-12-30 22:09:39,ios,146c45cb1e5a4416,ads_google,fall_sale
S003112,C02065,2025-11-04 11:52:50,2025-11-04 12:16:50,web_mobile,76d729f73fd74bcf,ads_meta,retargeting
S003113,C01684,2025-11-12 06:56:29,2025-11-12 07:17:29,web_desktop,44abe8e6f21c442c,direct,none
S003114,C01259,2025-11-04 06:11:12,2025-11-04 06:29:12,web_desktop,793be1d831c74442,seo,fall_sale
S003115,C00392,2025-12-10 08:31:58,2025-12-10 08:51:58,android,97348668ac8648f9,email,fall_sale
